,id,len_description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
2065,699156319667771537,79,182678477,Driss,100%,99%,"['email', 'phone']",Zuid,51.20661,4.38894,Entire home/apt,,1.5 baths,"[""Toaster"", ""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Washer"", ""Bathtub"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Waterfront"", ""Baking sheet"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$98.00,4
2066,699761362055985123,1000,476342377,Jean-Paul From HUSWELL,100%,67%,"['email', 'phone']",Nieuw - Zuid,51.20704,4.38401,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Essentials"", ""Room-darkening shades"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Free parking on premises"", ""Hangers"", ""Shampoo"", ""TV with standard cable"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Patio or balcony"", ""Wifi"", ""First aid kit""]",$96.00,1
2067,700294787323528109,1000,70527073,Natasja,100%,75%,"['email', 'phone']",Nieuw - Kwartier Oost,51.17932,4.43368,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Paid street parking off premises"", ""Conditioner"", ""Essentials"", ""Paid parking on premises"", ""Room-darkening shades"", ""Laundromat nearby"", ""Smoke alarm"", ""Bed linens"", ""Bathtub"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Wine glasses"", ""Freezer"", ""Clothing storage"", ""Baking sheet"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Central heating"", ""Drying rack for clothing"", ""Wifi""]",$65.00,2
2068,700397942105209913,3,420506177,Ludo,100%,95%,"['email', 'phone', 'work_email']",Zuid,51.21006209999999,4.394479899999999,Private room,,1.5 baths,"[""Toaster"", ""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Hot water kettle"", ""Shared patio or balcony"", ""Dishwasher"", ""Kitchen"", ""Shower gel"", ""Paid street parking off premises"", ""Essentials"", ""Room-darkening shades"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Atelier Rebul body soap"", ""Hangers"", ""Dining table"", ""Mini fridge"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""HDTV with Netflix"", ""Atelier Rebul shampoo"", ""Outdoor furniture"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Bluetooth sound system"", ""Dishes and silverware"", ""Central heating"", ""Wifi""]",$175.00,0
2069,700445539374456530,300,476481813,Margarita,100%,100%,"['email', 'phone']",Zuid,51.21006209999999,4.394479899999999,Private room,,1 private bath,"[""Dedicated workspace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""TV with Netflix"", ""Lockbox"", ""Long term stays allowed"", ""Outdoor dining area"", ""Kitchen"", ""Paid parking on premises"", ""Wifi""]",$165.00,0
2070,700457504196510502,358,476481813,Margarita,100%,100%,"['email', 'phone']",Zuid,51.21006209999999,4.394479899999999,Private room,,1 bath,"[""Outdoor furniture"", ""Dedicated workspace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Lockbox"", ""Long term stays allowed"", ""Outdoor dining area"", ""Kitchen"", ""HDTV with Netflix"", ""Paid parking on premises"", ""Wifi""]",$155.00,0
2071,701401055076477385,386,14972704,Laura,50%,,"['email', 'phone']",Zuid,51.20804,4.38582,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Body soap"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Conditioner"", ""Essentials"", ""Paid parking on premises"", ""Room-darkening shades"", ""Private entrance"", ""Laundromat nearby"", ""Bed linens"", ""Washer"", ""Stove"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Clothing storage: closet"", ""Freezer"", ""22\"" TV with standard cable"", ""Bidet"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Bikes"", ""Cleaning products"", ""Dishes and silverware"", ""Host greets you"", ""Central heating"", ""Wifi""]",$80.00,0
2072,703525954852343645,345,422413264,Caroline,100%,89%,"['email', 'phone']",Harmonie,51.2026884,4.4117187,Entire home/apt,,1.5 baths,"[""Toaster"", ""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Conditioner"", ""Essentials"", ""Nespresso machine"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Host greets you"", ""Central heating"", ""Drying rack for clothing"", ""Wifi""]",$89.00,0
2073,703570074442728802,205,14009704,Jasna,100%,57%,"['email', 'phone']",Deurne Zuid Oost,51.19964,4.47274,Entire home/apt,,1 bath,"[""Stainless steel oven"", ""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Free washer"", ""Bathtub"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Clothing storage: closet"", ""Wine glasses"", ""Free dryer"", ""Freezer"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""HDTV"", ""Dishes and silverware"", ""Private patio or balcony"", ""Central heating"", ""Drying rack for clothing"", ""Wifi""]",$85.00,2
2074,703652013417643440,1000,20161485,Chloë,100%,78%,['phone'],Zuid,51.20946,4.39397,Entire home/apt,,1 bath,"[""Oven"", ""Hot water kettle"", ""Body soap"", ""Paid parking garage off premises"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Children\u2019s dinnerware"", ""High chair - available upon request"", ""Nespresso machine"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Hangers"", ""Wine glasses"", ""Outdoor furniture"", ""TV with Netflix, premium cable"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Clothing storage: wardrobe and dresser"", ""Dishes and silverware"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Host greets you"", ""Private patio or balcony"", ""Central heating"", ""Wifi""]",$85.00,2
2075,704100791772447850,1000,477200041,Marlot,100%,100%,['phone'],Oud - Berchem,51.20016,4.42191,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Cleaning before checkout"", ""Extra pillows and blankets"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Paid street parking off premises"", ""Conditioner"", ""Essentials"", ""Room-darkening shades"", ""Laundromat nearby"", ""Smoke alarm"", ""Bed linens"", ""Babysitter recommendations"", ""Stove"", ""Board games"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Clothing storage: closet"", ""Wine glasses"", ""Freezer"", ""Pour-over coffee"", ""Baking sheet"", ""Outdoor furniture"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Central heating"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$120.00,0
2076,704172611237660698,413,77194552,Diane,100%,,"['email', 'phone']",Borgerhout Extra Muros,51.19832,4.45245,Entire home/apt,,1 bath,"[""Crib"", ""Cooking basics"", ""Dedicated workspace"", ""Smoke alarm"", ""Long term stays allowed"", ""TV"", ""Washer"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Wifi"", ""First aid kit""]",$111.00,0
2077,704350369384937431,520,35381344,Charlotte,100%,100%,"['email', 'phone', 'work_email']",Amandus - Atheneum,51.22809,4.42209,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Hot water"", ""Body soap"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Conditioner"", ""Essentials"", ""Paid parking on premises"", ""Paid washer \u2013 In building"", ""Laundromat nearby"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Clothing storage: closet"", ""Carbon monoxide alarm"", ""Paid dryer \u2013 In building"", ""Cooking basics"", ""Dedicated workspace"", ""Dishes and silverware"", ""Central heating"", ""Wifi""]",$63.00,0
2078,704648597321547745,186,9926404,Yasin,,,"['email', 'phone']",Amandus - Atheneum,51.22138302341384,4.416912607848643,Private room,,1 shared bath,"[""Dedicated workspace"", ""Smoke alarm"", ""Long term stays allowed"", ""TV"", ""Washer"", ""Outdoor dining area"", ""Kitchen"", ""Wifi"", ""First aid kit""]",$60.00,0
2079,704704730401077018,68,165572724,Toogi,100%,100%,"['email', 'phone']",Amandus - Atheneum,51.21852,4.42977,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Smoke alarm"", ""TV"", ""Washer"", ""Kitchen"", ""Wifi""]",$114.00,0
2080,704875679288587347,530,8569152,Jannik,80%,100%,"['email', 'phone']",Sint-Andries,51.21258,4.3949,Entire home/apt,,1.5 baths,"[""Free dryer \u2013 In unit"", ""Clothing storage: closet, wardrobe, dresser, and walk-in closet"", ""Stainless steel oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Body soap"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Rice maker"", ""Dishwasher"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Trash compactor"", ""Hair dryer"", ""Shower gel"", ""Paid street parking off premises"", ""Conditioner"", ""Essentials"", ""Room-darkening shades"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Induction stove"", ""Dining table"", ""Hangers"", ""Mosquito net"", ""Shampoo"", ""Wine glasses"", ""Freezer"", ""HDTV with Netflix"", ""BBQ grill"", ""Baking sheet"", ""Outdoor furniture"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Wifi"", ""Barbecue utensils"", ""Cleaning products"", ""Bluetooth sound system"", ""Dishes and silverware"", ""Private patio or balcony"", ""Central heating"", ""Drying rack for clothing"", ""Portable air conditioning""]",$96.00,0
2081,704998672873584255,180,368941279,Nathalie,57%,100%,"['email', 'phone']",Tentoonstellingswijk,51.18566,4.39134,Entire home/apt,,1 bath,"[""Dedicated workspace"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Free parking on premises"", ""Washer"", ""Kitchen"", ""Wifi""]",$156.00,0
2082,705053791686692396,429,128522869,Emma,,,"['email', 'phone']",Theaterbuurt-Meir,51.2148,4.40303,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Washer"", ""Kitchen"", ""Wifi"", ""First aid kit""]",$104.00,0
2083,705780629832877257,1000,15781846,Babs,100%,,"['email', 'phone']",Oud - Berchem,51.2030137,4.4339854,Entire home/apt,,1.5 baths,"[""Dedicated workspace"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Long term stays allowed"", ""Washer"", ""Outdoor dining area"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""First aid kit""]",$104.00,0
2084,706365474441165031,507,7457332,Anya,100%,100%,"['email', 'phone']",Tentoonstellingswijk,51.19224,4.3923,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Free washer \u2013 In unit"", ""Hot water"", ""Body soap"", ""Hot water kettle"", ""High chair"", ""Heating"", ""Dishwasher"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Elevator"", ""Paid street parking off premises"", ""Essentials"", ""Children\u2019s dinnerware"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Babysitter recommendations"", ""Dining table"", ""Crib - available upon request"", ""Freezer"", ""Pack \u2019n play/Travel crib"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Wifi""]",$90.00,0
2085,706437585031614798,496,339352816,Hilde,100%,100%,"['email', 'phone']",Haringrode,51.201837,4.425830299999999,Entire home/apt,,3 baths,"[""Toaster"", ""Crib"", ""Paid washer"", ""Stainless steel oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Hot water kettle"", ""Extra pillows and blankets"", ""Dishwasher"", ""Outdoor dining area"", ""Iron"", ""Kitchen"", ""Dryer"", ""Hair dryer"", ""Room-darkening shades"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Free parking on premises"", ""Induction stove"", ""Bathtub"", ""Dining table"", ""Hangers"", ""Clothing storage: closet and wardrobe"", ""Wine glasses"", ""Freezer"", ""BBQ grill"", ""Baking sheet"", ""Outdoor furniture"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Coffee maker"", ""Private fenced garden or backyard"", ""Cleaning products"", ""Dishes and silverware"", ""Private patio or balcony"", ""Central heating"", ""Drying rack for clothing"", ""Wifi"", ""First aid kit""]",$96.00,1
2086,706513008858451977,3,399411518,Rukiye,100%,,"['email', 'phone']",Kiel,51.18634,4.37568,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Extra pillows and blankets"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Washer"", ""Electric stove"", ""Dining table"", ""Hangers"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Drying rack for clothing"", ""Wifi""]",$53.00,0
2087,706792200445307931,277,477764326,SuitesRus,67%,100%,"['email', 'phone']",Eilandje,51.22949,4.40954,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Hot water kettle"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Conditioner"", ""Essentials"", ""Smoke alarm"", ""Bed linens"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Dining table"", ""Shampoo"", ""Carbon monoxide alarm"", ""Freezer"", ""Cooking basics"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker"", ""Cleaning products"", ""Host greets you"", ""Wifi""]",$125.00,0
2088,706909855222013082,767,454657079,Annie,100%,100%,"['email', 'phone']",Theaterbuurt-Meir,51.21106,4.40193,Entire home/apt,,1 bath,"[""Nespresso machine"", ""Cooking basics"", ""Long term stays allowed"", ""Smoke alarm"", ""TV with Chromecast"", ""Bed linens"", ""Hot water"", ""Wifi"", ""Wine glasses"", ""Coffee maker"", ""Cleaning products"", ""Paid parking lot off premises"", ""Bathtub"", ""Kitchen"", ""Dishes and silverware"", ""Hangers"", ""Central heating"", ""Essentials"", ""Clothing storage: wardrobe and closet"", ""Room-darkening shades""]",$76.00,1
2089,707284890267625486,330,150242656,Camille,100%,100%,"['email', 'phone']",Eilandje,51.23124,4.41316,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Dishwasher"", ""Outdoor dining area"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Paid street parking off premises"", ""Essentials"", ""Laundromat nearby"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Bathtub"", ""Board games"", ""Dining table"", ""Hangers"", ""Mosquito net"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Freezer"", ""Waterfront"", ""Outdoor furniture"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Host greets you"", ""Luggage dropoff allowed"", ""Private patio or balcony"", ""Central heating"", ""Wifi""]",$98.00,0
2090,707726950273449708,529,15366565,Carlien,100%,100%,"['email', 'phone']",Theaterbuurt-Meir,51.21946347815623,4.405519925057888,Entire home/apt,,1 bath,"[""Toaster"", ""Megaboom Bluetooth sound system"", ""Hot water"", ""Paid parking garage off premises"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Paid parking on premises"", ""Room-darkening shades"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Good brands shampoo"", ""Bathtub"", ""Dining table"", ""Qualitative brands body soap"", ""Mini fridge"", ""Wine glasses"", ""Freezer"", ""Fast wifi \u2013 110 Mbps"", ""AEG oven"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Central heating"", ""Drying rack for clothing"", ""First aid kit""]",$150.00,2
2091,707834220948915269,77,89501828,Andrew,97%,83%,"['email', 'phone']",Amandus - Atheneum,51.22071,4.41669,Entire home/apt,,1 bath,"[""Dedicated workspace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Long term stays allowed"", ""Kitchen"", ""Air conditioning"", ""Wifi"", ""First aid kit""]",$150.00,0
2092,707841978395033196,86,89501828,Andrew,97%,83%,"['email', 'phone']",Centraal Station,51.21829,4.41999,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Heating"", ""Backyard"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Essentials"", ""Room-darkening shades"", ""Nespresso machine"", ""Laundromat nearby"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Ethernet connection"", ""Stove"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Paid parking off premises"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Single level home"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""First aid kit""]",$160.00,0
2093,709161227436108169,370,279763139,Char,,,"['email', 'phone', 'work_email']",Zurenborg,51.20756,4.43557,Entire home/apt,,1 bath,"[""Kitchen"", ""Long term stays allowed"", ""Smoke alarm""]",$56.00,0
2094,709188303133636979,179,444883367,Nathalie,100%,100%,"['email', 'phone', 'work_email']",Amandus - Atheneum,51.2270925,4.414837599999999,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Paid street parking off premises"", ""HDTV with Chromecast"", ""Conditioner"", ""Essentials"", ""Room-darkening shades"", ""Private entrance"", ""Laundromat nearby"", ""Lockbox"", ""Smoke alarm"", ""Microwave"", ""Stainless steel gas stove"", ""Ethernet connection"", ""Board games"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Paid parking garage on premises \u2013 10 spaces"", ""Single level home"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Wifi"", ""Coffee maker"", ""Cleaning products"", ""Bluetooth sound system"", ""Dishes and silverware"", ""Luggage dropoff allowed"", ""Central heating"", ""Portable air conditioning"", ""First aid kit""]",$66.00,0
2095,709223405994530616,380,397964818,Marnix,100%,100%,"['email', 'phone']",Theaterbuurt-Meir,51.2192892,4.4154979,Entire home/apt,,1 bath,"[""Dedicated workspace"", ""Smoke alarm"", ""Fire extinguisher"", ""TV"", ""Long term stays allowed"", ""Washer"", ""Kitchen"", ""Wifi"", ""First aid kit""]",$147.00,1
2096,709367535932995658,59,132911661,Mehdi,93%,89%,"['email', 'phone']",Centraal Station,51.21489364131314,4.417423580950914,Entire home/apt,,1.5 baths,"[""Oven"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Body soap"", ""Heating"", ""Outdoor dining area"", ""Kitchen"", ""Shower gel"", ""Essentials"", ""Paid parking on premises"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Carbon monoxide alarm"", ""Safe"", ""Freezer"", ""Clothing storage"", ""Indoor fireplace"", ""Baking sheet"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Wifi"", ""First aid kit""]",$113.00,0
2097,709842858489244317,1000,478364316,Jean-Paul From HUSWELL,100%,100%,"['email', 'phone']",Historisch Centrum,51.2214068,4.403001199999999,Entire home/apt,,1 bath,"[""Oven"", ""Long term stays allowed"", ""Cable TV"", ""Hot water"", ""Heating"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Lockbox"", ""Smoke alarm"", ""Stove"", ""Shampoo"", ""Paid parking off premises"", ""TV with standard cable"", ""Single level home"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware"", ""Patio or balcony"", ""Wifi""]",$112.00,0
2098,709928502552602904,66,468319291,Kirenia,100%,50%,['phone'],Amandus - Atheneum,51.22079,4.42378,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Refrigerator"", ""TV"", ""Coffee maker"", ""Washer"", ""Outdoor dining area"", ""Kitchen"", ""Dishes and silverware"", ""Wifi""]",$79.00,0
2099,710177603234143575,103,362970164,Mohammed,100%,100%,['phone'],Borgerhout Intra Muros Zuid,51.2093615,4.435810399999999,Entire home/apt,,1 bath,"[""Cooking basics"", ""Long term stays allowed"", ""TV"", ""Hot water"", ""Body soap"", ""Wifi"", ""Free parking on premises"", ""Washer"", ""Kitchen"", ""Central heating"", ""Shampoo""]",$47.00,4
2100,710684828142000985,494,21101596,Mathias,100%,100%,"['email', 'phone']",Sint-Andries,51.2132,4.39987,Entire home/apt,,3 baths,"[""Oven"", ""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Cleaning before checkout"", ""Extra pillows and blankets"", ""Dishwasher"", ""Outdoor dining area"", ""Backyard"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Paid parking on premises"", ""Room-darkening shades"", ""Nespresso machine"", ""Lockbox"", ""Smoke alarm"", ""Bed linens"", ""Ethernet connection"", ""Washer"", ""Stove"", ""Bathtub"", ""Dining table"", ""Hangers"", ""Sound system"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Freezer"", ""Baking sheet"", ""Outdoor furniture"", ""Cooking basics"", ""Dedicated workspace"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Host greets you"", ""Private patio or balcony"", ""Central heating"", ""Drying rack for clothing"", ""Wifi""]",$145.00,1
2101,710718063167400231,215,52859571,Ola,91%,100%,"['email', 'phone']",Haringrode,51.2071945,4.420887,Entire home/apt,,1 bath,"[""Long term stays allowed"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Dishwasher"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Elevator"", ""Shower gel"", ""Conditioner"", ""Essentials"", ""Paid parking on premises"", ""Miele oven"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Clothing storage: closet"", ""Carbon monoxide alarm"", ""Freezer"", ""Air conditioning"", ""Baking sheet"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Dishes and silverware"", ""Patio or balcony"", ""Luggage dropoff allowed"", ""Central heating"", ""Wifi""]",$49.00,0
2102,710842104364610600,1000,165436938,Luca,100%,100%,"['email', 'phone']",Historisch Centrum,51.22082,4.40086,Entire home/apt,,1 bath,"[""Oven"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Conditioner"", ""Essentials"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Mini fridge"", ""Wine glasses"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Pour-over coffee"", ""Baking sheet"", ""Cooking basics"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$58.00,0
2103,710851948791463792,1000,165436938,Luca,100%,100%,"['email', 'phone']",Historisch Centrum,51.2229,4.4026,Entire home/apt,,1 bath,"[""Oven"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Pour-over coffee"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$58.00,1
2104,710859438886523557,1000,165436938,Luca,100%,100%,"['email', 'phone']",Historisch Centrum,51.22266,4.40273,Entire home/apt,,1 bath,"[""Oven"", ""Hot water kettle"", ""Hot water"", ""Body soap"", ""Extra pillows and blankets"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Shower gel"", ""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Microwave"", ""Bed linens"", ""Stove"", ""Dining table"", ""Hangers"", ""Shampoo"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Freezer"", ""Clothing storage"", ""Pour-over coffee"", ""Cooking basics"", ""Dedicated workspace"", ""Fire extinguisher"", ""Refrigerator"", ""Coffee maker"", ""Cleaning products"", ""Security cameras on property"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""First aid kit""]",$58.00,0
