,id,len_description,host_id,host_name,host_response_rate,host_acceptance_rate,host_verifications,neighbourhood_cleansed,latitude,longitude,room_type,bathrooms,bathrooms_text,amenities,price,number_of_reviews
213,22139639,1000,29340357,Kick&Neda,100%,73%,"['email', 'phone', 'work_email']",Europoort,51.90986,4.17442,Entire home/apt,,1 bath,"[""Hot water"", ""Clothing storage: wardrobe, dresser, and closet"", ""Lake access"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Fireplace guards"", ""Host greets you"", ""Cooking basics"", ""Patio or balcony"", ""High chair"", ""Baby safety gates"", ""Backyard"", ""Essentials"", ""Waterfront"", ""Changing table"", ""Cable TV"", ""Wifi"", ""Iron"", ""Long term stays allowed"", ""Smoke alarm"", ""Indoor fireplace"", ""Hangers"", ""Free street parking"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dishes and silverware"", ""Cleaning products"", ""Dryer"", ""Coffee maker"", ""Fire extinguisher"", ""TV with standard cable"", ""Stove"", ""Room-darkening shades"", ""Heating"", ""Bathtub"", ""Kitchen"", ""Washer"", ""Free parking on premises""]",$155.00,8
214,22156693,1000,27986148,Jan,100%,43%,"['email', 'phone', 'work_email']",Delfshaven,51.90833,4.45382,Private room,,1 private bath,"[""Shampoo"", ""Hot water"", ""Keypad"", ""Smoke alarm"", ""Lock on bedroom door"", ""Hangers"", ""Essentials"", ""Fire extinguisher"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Wifi"", ""Iron"", ""TV"", ""Long term stays allowed""]",$149.00,12
215,22246737,430,7113705,Ozkan,100%,98%,"['email', 'phone']",Stadsdriehoek,51.92152,4.49307,Private room,,1 shared bath,"[""Hot water"", ""Refrigerator"", ""Bed linens"", ""Smoke alarm"", ""Dryer"", ""Microwave"", ""Hangers"", ""Essentials"", ""Wifi"", ""First aid kit"", ""TV with standard cable"", ""Oven"", ""Heating"", ""Long term stays allowed"", ""Dishwasher"", ""Cable TV"", ""Dishes and silverware"", ""Iron"", ""Kitchen"", ""Washer""]",$57.00,104
216,22246956,430,7113705,Ozkan,100%,98%,"['email', 'phone']",Stadsdriehoek,51.92252,4.49146,Private room,,1 shared bath,"[""Smoke alarm"", ""Dryer"", ""Essentials"", ""Elevator"", ""First aid kit"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""TV"", ""Kitchen"", ""Washer""]",$55.00,62
217,22291659,1000,52925696,Fatima,96%,100%,"['email', 'phone', 'work_email']",Dijkzigt,51.91447,4.47419,Entire home/apt,,1.5 baths,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Microwave"", ""Dishwasher"", ""Oven"", ""Cooking basics"", ""Essentials"", ""Extra pillows and blankets"", ""Wifi"", ""Cable TV"", ""Iron"", ""Long term stays allowed"", ""Smoke alarm"", ""Crib"", ""Lockbox"", ""Hangers"", ""Hair dryer"", ""Air conditioning"", ""Dishes and silverware"", ""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Fire extinguisher"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Paid parking off premises"", ""Kitchen"", ""Washer""]",$156.00,112
218,22353706,796,163451598,Paul,100%,99%,"['email', 'phone']",Cool,51.92057,4.47598,Private room,,1 shared bath,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Bed linens"", ""Private patio or balcony"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Host greets you"", ""Cooking basics"", ""Etos body soap"", ""Essentials"", ""Shower gel"", ""Wifi"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""Stove"", ""Heating"", ""Bathtub"", ""Kitchen""]",$87.00,272
219,22366418,1000,163547348,Mei,93%,96%,"['email', 'phone']",Ommoord,51.96597,4.55556,Private room,,1.5 baths,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Bed linens"", ""Microwave"", ""Paid washer \u2013 In building"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Host greets you"", ""Cleaning before checkout"", ""High chair"", ""Baby safety gates"", ""Essentials"", ""Shower gel"", ""Extra pillows and blankets"", ""Wifi"", ""Iron"", ""Long term stays allowed"", ""Smoke alarm"", ""Free street parking"", ""Hangers"", ""Private fenced garden or backyard"", ""Babysitter recommendations"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Coffee maker"", ""Fire extinguisher"", ""Dedicated workspace"", ""Heating"", ""Free parking on premises""]",$27.00,93
220,22420569,1000,15905794,Marc,100%,97%,"['email', 'phone']",Overschie,51.93933,4.42107,Entire home/apt,,1 bath,"[""Shampoo"", ""Hot water"", ""Clothing storage: wardrobe"", ""Refrigerator"", ""Bed linens"", ""Microwave"", ""Private patio or balcony"", ""Paid washer \u2013 In building"", ""Drying rack for clothing"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Oven"", ""Portable fans"", ""Outdoor dining area"", ""Pocket wifi"", ""Host greets you"", ""Cooking basics"", ""Cleaning before checkout"", ""Body soap"", ""Essentials"", ""Shower gel"", ""Extra pillows and blankets"", ""Wifi"", ""Iron"", ""Bikes"", ""Long term stays allowed"", ""Wine glasses"", ""Smoke alarm"", ""Free street parking"", ""Hangers"", ""Bluetooth sound system"", ""First aid kit"", ""Hair dryer"", ""Mosquito net"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Hot water kettle"", ""EV charger"", ""Cleaning products"", ""Coffee maker"", ""Fire extinguisher"", ""Stove"", ""Dedicated workspace"", ""Room-darkening shades"", ""Heating"", ""Kitchen"", ""Dining table""]",$110.00,64
221,22456584,379,44321408,Eric,100%,86%,"['email', 'phone']",Stadsdriehoek,51.92222,4.49421,Private room,,1 shared bath,"[""Host greets you"", ""Smoke alarm"", ""Patio or balcony"", ""Lock on bedroom door"", ""Dishes and silverware"", ""Essentials"", ""Long term stays allowed"", ""Heating"", ""Wifi"", ""Carbon monoxide alarm"", ""Kitchen"", ""Washer""]",$41.00,35
222,22465465,1000,3410828,Valerie,100%,100%,"['email', 'phone']",Blijdorp,51.93078,4.45685,Entire home/apt,,1 bath,"[""Shampoo"", ""Hot water"", ""Paid parking on premises"", ""Refrigerator"", ""Bed linens"", ""Microwave"", ""Barbecue utensils"", ""Baking sheet"", ""Outdoor furniture"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Outdoor dining area"", ""Host greets you"", ""Cooking basics"", ""Patio or balcony"", ""Essentials"", ""Shower gel"", ""Wifi"", ""Cable TV"", ""Iron"", ""Long term stays allowed"", ""Smoke alarm"", ""Indoor fireplace"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Luggage dropoff allowed"", ""TV with Amazon Prime Video, HBO Max, premium cable, standard cable"", ""Dishes and silverware"", ""Dryer"", ""Coffee maker"", ""Stove"", ""Dedicated workspace"", ""Heating"", ""Kitchen"", ""Washer""]",$109.00,11
223,22540750,306,165580358,Alex,100%,79%,"['email', 'phone']",Kop van Zuid,51.90651,4.49589,Entire home/apt,,1 bath,"[""Hot water"", ""Clothing storage: dresser and wardrobe"", ""Refrigerator"", ""Bed linens"", ""Microwave"", ""Drying rack for clothing"", ""Freezer"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Portable fans"", ""Cooking basics"", ""High chair"", ""Essentials"", ""Elevator"", ""Extra pillows and blankets"", ""Cable TV"", ""Iron"", ""Wine glasses"", ""Smoke alarm"", ""Lockbox"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Single level home"", ""Hair dryer"", ""Dishes and silverware"", ""Toaster"", ""Cleaning products"", ""Pack \u2019n play/Travel crib"", ""Coffee maker"", ""Stove"", ""TV with standard cable"", ""Heating"", ""Fast wifi \u2013 215 Mbps"", ""Kitchen"", ""Washer"", ""Dining table""]",$103.00,52
224,22822923,1000,33046805,Jan Laurens,100%,97%,"['email', 'phone']",Terbregge,51.95253,4.52174,Entire home/apt,,1 bath,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Carbon monoxide alarm"", ""Keypad"", ""Patio or balcony"", ""Backyard"", ""Essentials"", ""Wifi"", ""Cable TV"", ""Iron"", ""Bikes"", ""Long term stays allowed"", ""Smoke alarm"", ""Free street parking"", ""Hangers"", ""Hair dryer"", ""Dishes and silverware"", ""Air conditioning"", ""Cleaning products"", ""Coffee maker"", ""TV with standard cable"", ""Heating"", ""Kitchen"", ""Dining table"", ""Free parking on premises""]",$86.00,126
225,23011472,1000,54968850,Gerdie,100%,100%,"['email', 'phone']",Noordereiland,51.91099,4.49127,Private room,,1.5 shared baths,"[""Shampoo"", ""Hot water"", ""Bed linens"", ""Microwave"", ""Paid washer \u2013 In building"", ""Drying rack for clothing"", ""Mini fridge"", ""Bidet"", ""Outdoor furniture"", ""Clothing storage: closet, wardrobe, and dresser"", ""Portable fans"", ""Outdoor dining area"", ""Host greets you"", ""Essentials"", ""Board games"", ""Waterfront"", ""Shower gel"", ""Extra pillows and blankets"", ""Wifi"", ""Iron"", ""Long term stays allowed"", ""Rituals body soap"", ""Gedeeld met andere gasten refrigerator"", ""Wine glasses"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Mosquito net"", ""Dishes and silverware"", ""Toaster"", ""Hot water kettle"", ""EV charger"", ""Cleaning products"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Paid street parking off premises"", ""Coffee maker"", ""Fire extinguisher"", ""Breakfast"", ""Dedicated workspace"", ""Heating"", ""Dining table"", ""Shared gym nearby""]",$40.00,77
226,23020345,1000,24648407,Steef,100%,38%,"['email', 'phone']",Noordereiland,51.91504,4.49534,Entire home/apt,,1 bath,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Microwave"", ""Clothing storage: dresser, wardrobe, and closet"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Freezer"", ""Baking sheet"", ""Outdoor furniture"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Outdoor dining area"", ""Host greets you"", ""Cooking basics"", ""Body soap"", ""Essentials"", ""Waterfront"", ""Nespresso machine"", ""Shower gel"", ""Wifi"", ""Iron"", ""Long term stays allowed"", ""Wine glasses"", ""Smoke alarm"", ""Free street parking"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""TV"", ""Toaster"", ""Hot water kettle"", ""EV charger"", ""Cleaning products"", ""Coffee maker"", ""Fire extinguisher"", ""Stove"", ""Room-darkening shades"", ""Heating"", ""Paid parking off premises"", ""Kitchen"", ""Washer"", ""Dining table""]",$143.00,15
227,23164688,1000,152817780,Peter,100%,100%,"['email', 'phone', 'work_email']",Zuidwijk,51.8746,4.49518,Entire home/apt,,1.5 baths,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Microwave"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Bidet"", ""Baking sheet"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Cooking basics"", ""Body soap"", ""Essentials"", ""Waterfront"", ""Shower gel"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Private hot tub - available all year, open 24 hours"", ""Wine glasses"", ""Smoke alarm"", ""Pour-over coffee"", ""Lockbox"", ""Wifi \u2013 9 Mbps"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""First aid kit"", ""Hair dryer"", ""Stainless steel gas stove"", ""Dishes and silverware"", ""Ethernet connection"", ""Hot water kettle"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Laundromat nearby"", ""Clothing storage: closet and wardrobe"", ""Central heating"", ""Coffee maker"", ""HDTV with Chromecast"", ""Fire extinguisher"", ""Bathtub"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Dining table"", ""Free parking on premises""]",$110.00,130
228,23307020,1000,10271931,Monique,100%,97%,"['email', 'phone']",Stadsdriehoek,51.91726,4.48288,Entire home/apt,,1.5 baths,"[""Hot water"", ""Crib - available upon request"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Private patio or balcony"", ""Clothing storage: wardrobe and dresser"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Oven"", ""Huismerk  shampoo"", ""Portable fans"", ""Standalone high chair - available upon request"", ""Cooking basics"", ""Cleaning before checkout"", ""Essentials"", ""Waterfront"", ""Shower gel"", ""Paid parking garage off premises"", ""Extra pillows and blankets"", ""Wifi"", ""Cable TV"", ""Induction stove"", ""Wine glasses"", ""Smoke alarm"", ""Hangers"", ""Hair dryer"", ""Dishes and silverware"", ""Toaster"", ""Hot water kettle"", ""Cleaning products"", ""Huismerk  body soap"", ""Central heating"", ""Coffee maker"", ""Fire extinguisher"", ""TV with standard cable"", ""Dedicated workspace"", ""Kitchen"", ""Dining table""]",$200.00,48
229,23331224,662,7081676,Bente,,100%,"['email', 'phone']",Liskwartier,51.93623,4.47662,Entire home/apt,,1 bath,"[""Shampoo"", ""Hot water"", ""Host greets you"", ""Refrigerator"", ""Dryer"", ""Indoor fireplace"", ""Hangers"", ""Essentials"", ""Coffee maker"", ""First aid kit"", ""Heating"", ""Wifi"", ""Dishes and silverware"", ""Iron"", ""TV"", ""Kitchen"", ""Washer""]",$105.00,37
230,23382172,812,48404915,Mike,100%,67%,"['email', 'phone']",Charlois Zuidrand,51.85241,4.47379,Entire home/apt,,1.5 baths,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Microwave"", ""Barbecue utensils"", ""Freezer"", ""Dishwasher"", ""Oven"", ""Cooking basics"", ""Patio or balcony"", ""Backyard"", ""Body soap"", ""Essentials"", ""Waterfront"", ""Nespresso machine"", ""Shower gel"", ""Wifi"", ""Iron"", ""BBQ grill"", ""Security cameras on property"", ""Lockbox"", ""Indoor fireplace"", ""Hangers"", ""Bluetooth sound system"", ""Free street parking"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""TV"", ""EV charger"", ""Dryer"", ""Coffee maker"", ""Stove"", ""Heating"", ""Kitchen"", ""Washer"", ""Free parking on premises""]",$135.00,32
231,23641053,1000,48523957,Robert,100%,94%,"['email', 'phone']",Strand en Duin,51.989849,4.127783,Entire home/apt,,1 bath,"[""Hot water"", ""Clothing storage: wardrobe, dresser, and closet"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Bose sound system with aux"", ""Freezer"", ""Outdoor shower"", ""Outdoor furniture"", ""Dishwasher"", ""Beach essentials"", ""Carbon monoxide alarm"", ""Boat slip"", ""Outdoor dining area"", ""Pocket wifi"", ""Host greets you"", ""Cooking basics"", ""Essentials"", ""Board games"", ""Waterfront"", ""Nespresso machine"", ""Extra pillows and blankets"", ""Cable TV"", ""Wifi"", ""Iron"", ""Bikes"", ""Long term stays allowed"", ""Wine glasses"", ""Smoke alarm"", ""Radiant heating"", ""Free street parking"", ""Hangers"", ""Private fenced garden or backyard"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Stainless steel gas stove"", ""Single level home"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Ethernet connection"", ""Hot water kettle"", ""Beachfront"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Laundromat nearby"", ""Coffee maker"", ""Fire extinguisher"", ""TV with standard cable"", ""Dedicated workspace"", ""Room-darkening shades"", ""Kitchen"", ""Dining table"", ""Free parking on premises""]",$80.00,32
232,23692288,918,34201668,Koko,100%,94%,"['email', 'phone']",Nieuwe Westen,51.91304,4.44775,Private room,,1 shared bath,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Bed linens"", ""Microwave"", ""Drying rack for clothing"", ""Freezer"", ""Baking sheet"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Portable fans"", ""Host greets you"", ""Cooking basics"", ""Body soap"", ""Essentials"", ""Ceiling fan"", ""Shower gel"", ""Extra pillows and blankets"", ""Wifi"", ""Induction stove"", ""Iron"", ""Long term stays allowed"", ""Wine glasses"", ""Smoke alarm"", ""Pour-over coffee"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Toaster"", ""Hot water kettle"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Coffee maker"", ""Room-darkening shades"", ""Heating"", ""Bathtub"", ""Kitchen"", ""Washer"", ""Dining table""]",$49.00,13
233,23737593,656,44321408,Eric,100%,86%,"['email', 'phone']",Stadsdriehoek,51.92182,4.49426,Private room,,1 shared bath,"[""Host greets you"", ""Refrigerator"", ""Cooking basics"", ""Smoke alarm"", ""Patio or balcony"", ""Microwave"", ""Dishes and silverware"", ""Essentials"", ""Coffee maker"", ""Stove"", ""Oven"", ""Heating"", ""Wifi"", ""Carbon monoxide alarm"", ""Paid parking off premises"", ""Kitchen"", ""Long term stays allowed""]",$42.00,51
234,23765420,635,178258660,Esther,100%,89%,"['email', 'phone']",Nieuwe Westen,51.91633,4.44633,Entire home/apt,,3.5 baths,"[""Hot water"", ""Private entrance"", ""Bed linens"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Freezer"", ""Washer"", ""Outdoor furniture"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Bathtub"", ""Portable fans"", ""Outdoor dining area"", ""Host greets you"", ""Cooking basics"", ""High chair"", ""Essentials"", ""Extra pillows and blankets"", ""Cable TV"", ""Wifi"", ""Iron"", ""Wine glasses"", ""Hangers"", ""Private fenced garden or backyard"", ""Smeg refrigerator"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Stainless steel gas stove"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Toaster"", ""Clothing storage"", ""Coffee maker"", ""TV with standard cable"", ""Room-darkening shades"", ""Record player"", ""Heating"", ""Booze sound system with Bluetooth and aux"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Dining table""]",$189.00,9
235,23808473,1000,178673794,Paula,100%,67%,"['email', 'phone']",Maasvlakte,51.91834,4.10649,Entire home/apt,,3.5 baths,"[""Hot water"", ""Clothing storage: wardrobe"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Microwave"", ""Barbecue utensils"", ""Private patio or balcony"", ""Mini fridge"", ""Drying rack for clothing"", ""Freezer"", ""Bidet"", ""Baking sheet"", ""Outdoor furniture"", ""Dishwasher"", ""Oven"", ""Fireplace guards"", ""Outdoor dining area"", ""Cooking basics"", ""Cleaning before checkout"", ""Backyard"", ""Body soap"", ""Sound system"", ""Essentials"", ""Board games"", ""Extra pillows and blankets"", ""Wifi"", ""Induction stove"", ""Iron"", ""BBQ grill"", ""Wine glasses"", ""Indoor fireplace"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Free street parking"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Dishes and silverware"", ""Toaster"", ""Hot water kettle"", ""Cleaning products"", ""Free washer \u2013 In unit"", ""Coffee maker"", ""Fire extinguisher"", ""HDTV with Netflix"", ""Heating"", ""Bathtub"", ""Kitchen"", ""Children\u2019s dinnerware"", ""Dining table"", ""Free parking on premises""]",$315.00,6
236,23877771,1000,8350215,Vincent,75%,58%,['phone'],Hillegersberg Noord,51.94706,4.48451,Entire home/apt,,1.5 baths,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Microwave"", ""Game console"", ""Barbecue utensils"", ""Private patio or balcony"", ""TV with Apple TV, standard cable, Chromecast, premium cable, Netflix"", ""Drying rack for clothing"", ""Freezer"", ""Baking sheet"", ""Outdoor furniture"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Piano"", ""Portable fans"", ""Outdoor dining area"", ""Cooking basics"", ""High chair"", ""Body soap"", ""Essentials"", ""Board games"", ""Shower gel"", ""Extra pillows and blankets"", ""Cable TV"", ""Sonos Bluetooth sound system"", ""Iron"", ""Bikes"", ""Long term stays allowed"", ""BBQ grill"", ""Ping pong table"", ""Wine glasses"", ""Smoke alarm"", ""Lockbox"", ""Indoor fireplace"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Children\u2019s dinnerware"", ""Private fenced garden or backyard"", ""Babysitter recommendations"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Mosquito net"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Fast wifi \u2013 540 Mbps"", ""Toaster"", ""Clothing storage"", ""Hot water kettle"", ""Fire pit"", ""Cleaning products"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Coffee maker"", ""Stove"", ""Dedicated workspace"", ""Heating"", ""Bathtub"", ""Conditioner"", ""Kitchen"", ""Washer"", ""Dining table""]",$235.00,7
237,24154708,1000,98952450,﻿La,100%,88%,"['email', 'phone']",Delfshaven,51.90912,4.4498,Entire home/apt,,1.5 baths,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Dishwasher"", ""Oven"", ""Host greets you"", ""Cooking basics"", ""Patio or balcony"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Extra pillows and blankets"", ""Wifi"", ""Cable TV"", ""Iron"", ""Smoke alarm"", ""Free street parking"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""Ethernet connection"", ""Dryer"", ""Coffee maker"", ""Fire extinguisher"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Bathtub"", ""Paid parking off premises"", ""Kitchen"", ""Washer""]",$110.00,43
238,24236804,1000,8569786,Hung&Manon,,,"['email', 'phone']",Middelland,51.91512,4.4626,Private room,,1 private bath,"[""Hot water"", ""Refrigerator"", ""Microwave"", ""Portable fans"", ""Pocket wifi"", ""Cooking basics"", ""Essentials"", ""Wifi"", ""Iron"", ""Long term stays allowed"", ""Smoke alarm"", ""Security cameras on property"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""TV"", ""Ethernet connection"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Coffee maker"", ""Fire extinguisher"", ""Stove"", ""Heating"", ""Smart lock"", ""Kitchen""]",$64.00,93
239,24236975,1000,182446106,Angela,100%,100%,"['email', 'phone']",Kralingen West,51.92403,4.50035,Entire home/apt,,1 bath,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Microwave"", ""Cooking basics"", ""Patio or balcony"", ""Essentials"", ""Extra pillows and blankets"", ""Iron"", ""Long term stays allowed"", ""Smoke alarm"", ""Lockbox"", ""Hangers"", ""First aid kit"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""TV"", ""Fast wifi \u2013 214 Mbps"", ""Coffee maker"", ""Fire extinguisher"", ""Stove"", ""Heating"", ""Paid parking off premises"", ""Kitchen"", ""Washer""]",$96.00,178
240,24322595,630,4100714,Just,50%,21%,"['email', 'phone', 'work_email']",Bospolder,51.90701,4.44258,Entire home/apt,,1.5 baths,"[""Hot water"", ""Private entrance"", ""Smoke alarm"", ""Dryer"", ""Hangers"", ""Essentials"", ""First aid kit"", ""Fire extinguisher"", ""Long term stays allowed"", ""Hair dryer"", ""Heating"", ""Luggage dropoff allowed"", ""Paid parking off premises"", ""Wifi"", ""Carbon monoxide alarm"", ""Iron"", ""TV"", ""Kitchen"", ""Washer""]",$75.00,7
241,24329664,1000,34727183,Vicky & Johan,100%,100%,"['email', 'phone']",Ommoord,51.95605,4.55496,Private room,,1.5 baths,"[""Hot water"", ""Lake access"", ""Refrigerator"", ""Private entrance"", ""Kruidvat/huismerk body soap"", ""Bed linens"", ""Microwave"", ""Barbecue utensils"", ""Mini fridge"", ""Drying rack for clothing"", ""Freezer"", ""Outdoor furniture"", ""Carbon monoxide alarm"", ""Portable fans"", ""Outdoor dining area"", ""Crib - always at the listing"", ""Paid washer \u2013 In unit"", ""Cooking basics"", ""High chair"", ""Essentials"", ""Board games"", ""Waterfront"", ""Nespresso machine"", ""Shower gel"", ""Extra pillows and blankets"", ""Rice maker"", ""Iron"", ""Baby bath"", ""Long term stays allowed"", ""BBQ grill"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Wine glasses"", ""Free driveway parking on premises \u2013 1 space"", ""Smoke alarm"", ""Security cameras on property"", ""Free street parking"", ""Hangers"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Private fenced garden or backyard"", ""Babysitter recommendations"", ""First aid kit"", ""Paid dryer \u2013 In unit"", ""Single level home"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Kruidvat/huismerk conditioner"", ""Fast wifi \u2013 69 Mbps"", ""Kruidvat/huismerk shampoo"", ""Hot water kettle"", ""Cleaning products"", ""Lock on bedroom door"", ""Coffee maker"", ""Fire extinguisher"", ""Keurig coffee machine"", ""Dedicated workspace"", ""Room-darkening shades"", ""Heating"", ""Smart lock"", ""Pour-over coffee"", ""Kitchen"", ""Children\u2019s dinnerware"", ""34\"" HDTV with Chromecast""]",$57.00,233
242,24362649,1000,4653985,Eric,93%,93%,"['email', 'phone']",Stadsdriehoek,51.91996,4.49471,Entire home/apt,,1.5 baths,"[""Shampoo"", ""Hot water"", ""Refrigerator"", ""Private entrance"", ""Bed linens"", ""Carbon monoxide alarm"", ""Oven"", ""Host greets you"", ""Cooking basics"", ""Patio or balcony"", ""Essentials"", ""Waterfront"", ""Shower gel"", ""Extra pillows and blankets"", ""Wifi"", ""Cable TV"", ""Long term stays allowed"", ""Smoke alarm"", ""Indoor fireplace"", ""Hangers"", ""Free street parking"", ""First aid kit"", ""Children\u2019s books and toys"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Coffee maker"", ""Fire extinguisher"", ""TV with standard cable"", ""Stove"", ""Heating"", ""Paid parking off premises"", ""Kitchen""]",$150.00,131
243,24574941,873,43591468,Lu,100%,98%,"['email', 'phone']",Cs Kwartier,51.92489,4.47438,Private room,,1.5 baths,"[""Shampoo"", ""Hot water"", ""Paid parking on premises"", ""Refrigerator"", ""Bed linens"", ""Microwave"", ""Baking sheet"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Oven"", ""Host greets you"", ""Cooking basics"", ""Cleaning before checkout"", ""Essentials"", ""Shower gel"", ""Extra pillows and blankets"", ""Wifi"", ""Cable TV"", ""Iron"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Single level home"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Ethernet connection"", ""Dryer"", ""Coffee maker"", ""Fire extinguisher"", ""TV with standard cable"", ""Dedicated workspace"", ""Heating"", ""Stove"", ""Paid parking off premises"", ""Kitchen"", ""Washer""]",$99.00,100
